,Tanggal,Keterangan,Harga
1198,26/05/2020,GOLD,Rp 917.000
1199,22/05/2020,BUYBACK,Rp 815.000
1200,22/05/2020,GOLD,Rp 916.000
1201,20/05/2020,BUYBACK,Rp 824.000
1202,20/05/2020,GOLD,Rp 926.000
1203,19/05/2020,BUYBACK,Rp 822.000
1204,19/05/2020,GOLD,Rp 924.000
1205,18/05/2020,BUYBACK,Rp 831.000
1206,18/05/2020,GOLD,Rp 934.000
1207,16/05/2020,BUYBACK,Rp 825.000
1208,16/05/2020,GOLD,Rp 919.000
1209,15/05/2020,BUYBACK,Rp 823.000
1210,15/05/2020,GOLD,Rp 917.000
1211,14/05/2020,BUYBACK,Rp 815.000
1212,14/05/2020,GOLD,Rp 910.000
1213,13/05/2020,BUYBACK,Rp 812.000
1214,13/05/2020,GOLD,Rp 908.000
1215,12/05/2020,BUYBACK,Rp 806.000
1216,12/05/2020,GOLD,Rp 903.000
1217,11/05/2020,BUYBACK,Rp 812.000
1218,11/05/2020,GOLD,Rp 911.000
1219,09/05/2020,BUYBACK,Rp 812.000
1220,09/05/2020,GOLD,Rp 911.000
1221,08/05/2020,BUYBACK,Rp 819.000
1222,08/05/2020,GOLD,Rp 918.000
1223,06/05/2020,BUYBACK,Rp 813.000
1224,06/05/2020,GOLD,Rp 913.000
1225,05/05/2020,BUYBACK,Rp 812.000
1226,05/05/2020,GOLD,Rp 913.000
1227,04/05/2020,BUYBACK,Rp 813.000
1228,04/05/2020,GOLD,Rp 914.000
1229,02/05/2020,BUYBACK,Rp 817.000
1230,02/05/2020,GOLD,Rp 916.000
1231,30/04/2020,BUYBACK,Rp 829.000
1232,30/04/2020,GOLD,Rp 928.000
1233,29/04/2020,BUYBACK,Rp 829.000
1234,29/04/2020,GOLD,Rp 928.000
1235,28/04/2020,BUYBACK,Rp 834.000
1236,28/04/2020,GOLD,Rp 935.000
1237,27/04/2020,BUYBACK,Rp 838.000
1238,27/04/2020,GOLD,Rp 939.000
1239,25/04/2020,BUYBACK,Rp 842.000
1240,25/04/2020,GOLD,Rp 943.000
1241,24/04/2020,BUYBACK,Rp 843.000
1242,24/04/2020,GOLD,Rp 944.000
1243,23/04/2020,BUYBACK,Rp 833.000
1244,23/04/2020,GOLD,Rp 934.000
1245,22/04/2020,BUYBACK,Rp 827.000
1246,22/04/2020,GOLD,Rp 928.000
1247,21/04/2020,BUYBACK,Rp 823.000
1248,21/04/2020,GOLD,Rp 924.000
1249,20/04/2020,BUYBACK,Rp 816.000
1250,20/04/2020,GOLD,Rp 917.000
1251,18/04/2020,BUYBACK,Rp 825.000
1252,18/04/2020,GOLD,Rp 927.000
1253,17/04/2020,BUYBACK,Rp 840.000
1254,17/04/2020,GOLD,Rp 942.000
1255,16/04/2020,BUYBACK,Rp 837.000
1256,16/04/2020,GOLD,Rp 939.000
1257,15/04/2020,BUYBACK,Rp 840.000
1258,15/04/2020,GOLD,Rp 943.000
1259,14/04/2020,BUYBACK,Rp 844.000
1260,14/04/2020,GOLD,Rp 948.000
1261,13/04/2020,BUYBACK,Rp 848.000
1262,13/04/2020,GOLD,Rp 952.000
1263,11/04/2020,BUYBACK,Rp 846.000
1264,11/04/2020,GOLD,Rp 951.000
1265,09/04/2020,BUYBACK,Rp 836.000
1266,09/04/2020,GOLD,Rp 938.000
1267,08/04/2020,BUYBACK,Rp 845.000
1268,08/04/2020,GOLD,Rp 946.000
1269,07/04/2020,BUYBACK,Rp 862.000
1270,07/04/2020,GOLD,Rp 963.000
1271,06/04/2020,BUYBACK,Rp 832.000
1272,06/04/2020,GOLD,Rp 931.000
1273,04/04/2020,BUYBACK,Rp 835.000
1274,04/04/2020,GOLD,Rp 934.000
1275,03/04/2020,BUYBACK,Rp 845.000
1276,03/04/2020,GOLD,Rp 944.000
1277,02/04/2020,BUYBACK,Rp 822.000
1278,02/04/2020,GOLD,Rp 918.000
1279,01/04/2020,BUYBACK,Rp 818.000
1280,01/04/2020,GOLD,Rp 911.000
1281,31/03/2020,BUYBACK,Rp 832.000
1282,31/03/2020,GOLD,Rp 924.000
1283,30/03/2020,BUYBACK,Rp 835.000
1284,30/03/2020,GOLD,Rp 926.000
1285,27/03/2020,BUYBACK,Rp 835.000
1286,27/03/2020,GOLD,Rp 924.000
1287,26/03/2020,BUYBACK,Rp 837.000
1288,26/03/2020,GOLD,Rp 924.000
1289,24/03/2020,BUYBACK,Rp 836.000
1290,24/03/2020,GOLD,Rp 919.000
1291,23/03/2020,BUYBACK,Rp 780.000
1292,23/03/2020,GOLD,Rp 861.000
1293,23/03/2020,BUYBACK,Rp 810.000
1294,23/03/2020,GOLD,Rp 891.000
1295,22/03/2020,BUYBACK,Rp 791.000
1296,22/03/2020,GOLD,Rp 870.000
1297,21/03/2020,BUYBACK,Rp 791.000
1298,21/03/2020,GOLD,Rp 870.000
1299,20/03/2020,BUYBACK,Rp 743.000
1300,20/03/2020,GOLD,Rp 824.000
1301,19/03/2020,BUYBACK,Rp 732.000
1302,19/03/2020,GOLD,Rp 814.000
1303,18/03/2020,BUYBACK,Rp 745.000
1304,18/03/2020,GOLD,Rp 826.000
1305,17/03/2020,BUYBACK,Rp 719.000
1306,17/03/2020,GOLD,Rp 801.000
1307,16/03/2020,BUYBACK,Rp 741.000
1308,16/03/2020,GOLD,Rp 819.000
1309,14/03/2020,BUYBACK,Rp 730.000
1310,14/03/2020,GOLD,Rp 809.000
1311,13/03/2020,BUYBACK,Rp 734.000
1312,13/03/2020,GOLD,Rp 812.000
1313,12/03/2020,BUYBACK,Rp 756.000
1314,12/03/2020,GOLD,Rp 831.000
1315,11/03/2020,BUYBACK,Rp 764.000
1316,11/03/2020,GOLD,Rp 839.000
1317,10/03/2020,BUYBACK,Rp 767.000
1318,10/03/2020,GOLD,Rp 842.000
1319,09/03/2020,BUYBACK,Rp 776.000
1320,09/03/2020,GOLD,Rp 851.000
1321,07/03/2020,BUYBACK,Rp 765.000
1322,07/03/2020,GOLD,Rp 842.000
1323,06/03/2020,BUYBACK,Rp 760.000
1324,06/03/2020,GOLD,Rp 837.000
1325,05/03/2020,BUYBACK,Rp 744.000
1326,05/03/2020,GOLD,Rp 822.000
1327,04/03/2020,BUYBACK,Rp 749.000
1328,04/03/2020,GOLD,Rp 827.000
1329,03/03/2020,BUYBACK,Rp 737.000
1330,03/03/2020,GOLD,Rp 815.000
1331,02/03/2020,BUYBACK,Rp 732.000
1332,02/03/2020,GOLD,Rp 810.000
1333,29/02/2020,BUYBACK,Rp 728.000
1334,29/02/2020,GOLD,Rp 806.000
1335,28/02/2020,BUYBACK,Rp 738.000
1336,28/02/2020,GOLD,Rp 816.000
1337,27/02/2020,BUYBACK,Rp 735.000
1338,27/02/2020,GOLD,Rp 813.000
1339,26/02/2020,BUYBACK,Rp 730.000
1340,26/02/2020,GOLD,Rp 808.000
1341,25/02/2020,BUYBACK,Rp 731.000
1342,25/02/2020,GOLD,Rp 809.000
1343,24/02/2020,BUYBACK,Rp 731.000
1344,24/02/2020,GOLD,Rp 809.000
1345,24/02/2020,BUYBACK,Rp 741.000
1346,24/02/2020,GOLD,Rp 819.000
1347,22/02/2020,BUYBACK,Rp 725.000
1348,22/02/2020,GOLD,Rp 804.000
1349,21/02/2020,BUYBACK,Rp 714.000
1350,21/02/2020,GOLD,Rp 793.000
1351,20/02/2020,BUYBACK,Rp 708.000
1352,20/02/2020,GOLD,Rp 788.000
1353,19/02/2020,BUYBACK,Rp 702.000
1354,19/02/2020,GOLD,Rp 783.000
1355,18/02/2020,BUYBACK,Rp 697.000
1356,18/02/2020,GOLD,Rp 779.000
1357,17/02/2020,BUYBACK,Rp 696.000
1358,17/02/2020,GOLD,Rp 779.000
1359,15/02/2020,BUYBACK,Rp 697.000
1360,15/02/2020,GOLD,Rp 780.000
1361,14/02/2020,BUYBACK,Rp 692.000
1362,14/02/2020,GOLD,Rp 777.000
1363,13/02/2020,BUYBACK,Rp 689.000
1364,13/02/2020,GOLD,Rp 774.000
1365,12/02/2020,BUYBACK,Rp 689.000
1366,12/02/2020,GOLD,Rp 774.000
1367,11/02/2020,BUYBACK,Rp 692.000
1368,11/02/2020,GOLD,Rp 776.000
1369,10/02/2020,BUYBACK,Rp 690.000
1370,10/02/2020,GOLD,Rp 775.000
1371,07/02/2020,BUYBACK,Rp 687.000
1372,07/02/2020,GOLD,Rp 772.000
1373,06/02/2020,BUYBACK,Rp 685.000
1374,06/02/2020,GOLD,Rp 770.000
1375,05/02/2020,BUYBACK,Rp 687.000
1376,05/02/2020,GOLD,Rp 771.000
1377,04/02/2020,BUYBACK,Rp 695.000
1378,04/02/2020,GOLD,Rp 778.000
1379,03/02/2020,BUYBACK,Rp 696.000
1380,03/02/2020,GOLD,Rp 779.000
1381,01/02/2020,BUYBACK,Rp 697.000
1382,01/02/2020,GOLD,Rp 781.000
1383,31/01/2020,BUYBACK,Rp 690.000
1384,31/01/2020,GOLD,Rp 774.000
1385,30/01/2020,BUYBACK,Rp 690.000
1386,30/01/2020,GOLD,Rp 774.000
1387,29/01/2020,BUYBACK,Rp 687.000
1388,29/01/2020,GOLD,Rp 771.000
1389,28/01/2020,BUYBACK,Rp 690.000
1390,28/01/2020,GOLD,Rp 774.000
1391,27/01/2020,BUYBACK,Rp 690.000
1392,27/01/2020,GOLD,Rp 774.000
1393,24/01/2020,BUYBACK,Rp 683.000
1394,24/01/2020,GOLD,Rp 768.000
1395,23/01/2020,BUYBACK,Rp 686.000
1396,23/01/2020,GOLD,Rp 772.000
1397,22/01/2020,BUYBACK,Rp 683.000
1398,22/01/2020,GOLD,Rp 769.000
1399,21/01/2020,BUYBACK,Rp 684.000
1400,21/01/2020,GOLD,Rp 771.000
1401,20/01/2020,BUYBACK,Rp 682.000
1402,20/01/2020,GOLD,Rp 769.000
1403,18/01/2020,BUYBACK,Rp 682.000
1404,18/01/2020,GOLD,Rp 770.000
1405,17/01/2020,BUYBACK,Rp 680.000
1406,17/01/2020,GOLD,Rp 768.000
1407,16/01/2020,BUYBACK,Rp 685.000
1408,16/01/2020,GOLD,Rp 772.000
1409,15/01/2020,BUYBACK,Rp 679.000
1410,15/01/2020,GOLD,Rp 767.000
1411,14/01/2020,BUYBACK,Rp 679.000
1412,14/01/2020,GOLD,Rp 767.000
1413,13/01/2020,BUYBACK,Rp 692.000
1414,13/01/2020,GOLD,Rp 778.000
1415,11/01/2020,BUYBACK,Rp 693.000
1416,11/01/2020,GOLD,Rp 780.000
1417,10/01/2020,BUYBACK,Rp 690.000
1418,10/01/2020,GOLD,Rp 777.000
1419,09/01/2020,BUYBACK,Rp 696.000
1420,09/01/2020,GOLD,Rp 782.000
1421,08/01/2020,BUYBACK,Rp 714.000
1422,08/01/2020,GOLD,Rp 799.000
1423,07/01/2020,BUYBACK,Rp 700.000
1424,07/01/2020,GOLD,Rp 784.000
1425,06/01/2020,BUYBACK,Rp 700.000
1426,06/01/2020,GOLD,Rp 783.000
1427,04/01/2020,BUYBACK,Rp 693.000
1428,04/01/2020,GOLD,Rp 774.000
1429,03/01/2020,BUYBACK,Rp 683.000
1430,03/01/2020,GOLD,Rp 766.000
1431,02/01/2020,BUYBACK,Rp 678.000
1432,02/01/2020,GOLD,Rp 762.000
1433,30/12/2019,BUYBACK,Rp 678.000
1434,30/12/2019,GOLD,Rp 762.000
1435,27/12/2019,BUYBACK,Rp 678.000
1436,27/12/2019,GOLD,Rp 762.000
1437,26/12/2019,BUYBACK,Rp 673.000
1438,26/12/2019,GOLD,Rp 758.000
1439,23/12/2019,BUYBACK,Rp 665.000
1440,23/12/2019,GOLD,Rp 752.000
1441,21/12/2019,BUYBACK,Rp 665.000
1442,21/12/2019,GOLD,Rp 752.000
1443,20/12/2019,BUYBACK,Rp 664.000
1444,20/12/2019,GOLD,Rp 751.000
1445,19/12/2019,BUYBACK,Rp 664.000
1446,19/12/2019,GOLD,Rp 751.000
1447,18/12/2019,BUYBACK,Rp 664.500
1448,18/12/2019,GOLD,Rp 752.000
1449,17/12/2019,BUYBACK,Rp 664.000
1450,17/12/2019,GOLD,Rp 751.000
1451,16/12/2019,BUYBACK,Rp 662.500
1452,16/12/2019,GOLD,Rp 749.000
1453,14/12/2019,BUYBACK,Rp 663.000
1454,14/12/2019,GOLD,Rp 750.000
1455,13/12/2019,BUYBACK,Rp 661.000
1456,13/12/2019,GOLD,Rp 746.000
1457,12/12/2019,BUYBACK,Rp 664.500
1458,12/12/2019,GOLD,Rp 750.000
1459,11/12/2019,BUYBACK,Rp 658.500
1460,11/12/2019,GOLD,Rp 744.000
1461,10/12/2019,BUYBACK,Rp 658.000
1462,10/12/2019,GOLD,Rp 743.000
1463,09/12/2019,BUYBACK,Rp 659.000
1464,09/12/2019,GOLD,Rp 744.000
1465,07/12/2019,BUYBACK,Rp 662.500
1466,07/12/2019,GOLD,Rp 747.000
1467,06/12/2019,BUYBACK,Rp 668.000
1468,06/12/2019,GOLD,Rp 751.000
1469,05/12/2019,BUYBACK,Rp 669.500
1470,05/12/2019,GOLD,Rp 752.000
1471,04/12/2019,BUYBACK,Rp 670.500
1472,04/12/2019,GOLD,Rp 753.000
1473,03/12/2019,BUYBACK,Rp 663.000
1474,03/12/2019,GOLD,Rp 747.000
1475,02/12/2019,BUYBACK,Rp 661.500
1476,02/12/2019,GOLD,Rp 746.000
1477,30/11/2019,BUYBACK,Rp 663.500
1478,30/11/2019,GOLD,Rp 747.000
1479,29/11/2019,BUYBACK,Rp 659.500
1480,29/11/2019,GOLD,Rp 744.000
1481,28/11/2019,BUYBACK,Rp 659.500
1482,28/11/2019,GOLD,Rp 744.000
1483,27/11/2019,BUYBACK,Rp 661.000
1484,27/11/2019,GOLD,Rp 745.000
1485,26/11/2019,BUYBACK,Rp 658.000
1486,26/11/2019,GOLD,Rp 743.000
1487,25/11/2019,BUYBACK,Rp 661.500
1488,25/11/2019,GOLD,Rp 747.000
1489,23/11/2019,BUYBACK,Rp 662.000
1490,23/11/2019,GOLD,Rp 747.000
1491,22/11/2019,BUYBACK,Rp 664.000
1492,22/11/2019,GOLD,Rp 748.000
1493,21/11/2019,BUYBACK,Rp 667.000
1494,21/11/2019,GOLD,Rp 751.000
1495,20/11/2019,BUYBACK,Rp 667.000
1496,20/11/2019,GOLD,Rp 751.000
1497,19/11/2019,BUYBACK,Rp 665.000
1498,19/11/2019,GOLD,Rp 749.000
1499,18/11/2019,BUYBACK,Rp 664.000
1500,18/11/2019,GOLD,Rp 748.000
1501,16/11/2019,BUYBACK,Rp 664.000
1502,16/11/2019,GOLD,Rp 747.000
1503,15/11/2019,BUYBACK,Rp 665.500
1504,15/11/2019,GOLD,Rp 748.000
1505,14/11/2019,BUYBACK,Rp 662.000
1506,14/11/2019,GOLD,Rp 746.000
1507,13/11/2019,BUYBACK,Rp 658.500
1508,13/11/2019,GOLD,Rp 743.000
1509,12/11/2019,BUYBACK,Rp 656.500
1510,12/11/2019,GOLD,Rp 741.000
1511,11/11/2019,BUYBACK,Rp 658.000
1512,11/11/2019,GOLD,Rp 742.000
1513,09/11/2019,BUYBACK,Rp 658.000
1514,09/11/2019,GOLD,Rp 741.000
1515,08/11/2019,BUYBACK,Rp 661.000
1516,08/11/2019,GOLD,Rp 745.000
1517,07/11/2019,BUYBACK,Rp 669.500
1518,07/11/2019,GOLD,Rp 750.000
1519,06/11/2019,BUYBACK,Rp 669.500
1520,06/11/2019,GOLD,Rp 750.000
1521,05/11/2019,BUYBACK,Rp 678.000
1522,05/11/2019,GOLD,Rp 758.000
1523,04/11/2019,BUYBACK,Rp 683.000
1524,04/11/2019,GOLD,Rp 763.000
1525,02/11/2019,BUYBACK,Rp 684.000
1526,02/11/2019,GOLD,Rp 764.000
1527,01/11/2019,BUYBACK,Rp 684.000
1528,01/11/2019,GOLD,Rp 764.000
1529,31/10/2019,BUYBACK,Rp 674.000
1530,31/10/2019,GOLD,Rp 755.000
1531,30/10/2019,BUYBACK,Rp 670.900
1532,30/10/2019,GOLD,Rp 751.000
1533,29/10/2019,BUYBACK,Rp 671.000
1534,29/10/2019,GOLD,Rp 752.000
1535,28/10/2019,BUYBACK,Rp 679.000
1536,28/10/2019,GOLD,Rp 757.000
1537,26/10/2019,BUYBACK,Rp 679.000
1538,26/10/2019,GOLD,Rp 757.000
1539,25/10/2019,BUYBACK,Rp 675.000
1540,25/10/2019,GOLD,Rp 754.000
1541,24/10/2019,BUYBACK,Rp 673.000
1542,24/10/2019,GOLD,Rp 752.000
1543,23/10/2019,BUYBACK,Rp 672.000
1544,23/10/2019,GOLD,Rp 751.000
1545,22/10/2019,BUYBACK,Rp 673.000
1546,22/10/2019,GOLD,Rp 752.000
1547,21/10/2019,BUYBACK,Rp 677.000
1548,21/10/2019,GOLD,Rp 756.000
1549,19/10/2019,BUYBACK,Rp 678.000
1550,19/10/2019,GOLD,Rp 756.000
1551,18/10/2019,BUYBACK,Rp 680.000
1552,18/10/2019,GOLD,Rp 758.000
1553,17/10/2019,BUYBACK,Rp 679.000
1554,17/10/2019,GOLD,Rp 758.000
1555,16/10/2019,BUYBACK,Rp 673.000
1556,16/10/2019,GOLD,Rp 752.000
1557,15/10/2019,BUYBACK,Rp 676.000
1558,15/10/2019,GOLD,Rp 756.000
1559,14/10/2019,BUYBACK,Rp 675.000
1560,14/10/2019,GOLD,Rp 754.000
1561,12/10/2019,BUYBACK,Rp 677.000
1562,12/10/2019,GOLD,Rp 756.000
1563,11/10/2019,BUYBACK,Rp 679.000
1564,11/10/2019,GOLD,Rp 758.000
1565,10/10/2019,BUYBACK,Rp 690.000
1566,10/10/2019,GOLD,Rp 766.000
1567,09/10/2019,BUYBACK,Rp 687.000
1568,09/10/2019,GOLD,Rp 762.000
1569,08/10/2019,BUYBACK,Rp 679.000
1570,08/10/2019,GOLD,Rp 756.000
1571,07/10/2019,BUYBACK,Rp 684.000
1572,07/10/2019,GOLD,Rp 761.000
1573,05/10/2019,BUYBACK,Rp 684.000
1574,05/10/2019,GOLD,Rp 761.000
1575,04/10/2019,BUYBACK,Rp 688.000
1576,04/10/2019,GOLD,Rp 764.000
1577,03/10/2019,BUYBACK,Rp 685.000
1578,03/10/2019,GOLD,Rp 762.000
1579,02/10/2019,BUYBACK,Rp 676.000
1580,02/10/2019,GOLD,Rp 755.000
1581,01/10/2019,BUYBACK,Rp 672.000
1582,01/10/2019,GOLD,Rp 751.000
1583,30/09/2019,BUYBACK,Rp 683.000
1584,30/09/2019,GOLD,Rp 761.000
1585,28/09/2019,BUYBACK,Rp 684.000
1586,28/09/2019,GOLD,Rp 761.000
1587,27/09/2019,BUYBACK,Rp 685.000
1588,27/09/2019,GOLD,Rp 762.000
1589,26/09/2019,BUYBACK,Rp 685.000
1590,26/09/2019,GOLD,Rp 762.000
1591,25/09/2019,BUYBACK,Rp 693.000
1592,25/09/2019,GOLD,Rp 769.000
1593,24/09/2019,BUYBACK,Rp 688.000
1594,24/09/2019,GOLD,Rp 765.000
1595,23/09/2019,BUYBACK,Rp 685.000
1596,23/09/2019,GOLD,Rp 762.000
1597,21/09/2019,BUYBACK,Rp 687.000
1598,21/09/2019,GOLD,Rp 763.000
1599,20/09/2019,BUYBACK,Rp 680.000
1600,20/09/2019,GOLD,Rp 756.000
1601,19/09/2019,BUYBACK,Rp 675.000
1602,19/09/2019,GOLD,Rp 752.000
1603,18/09/2019,BUYBACK,Rp 680.000
1604,18/09/2019,GOLD,Rp 757.000
1605,17/09/2019,BUYBACK,Rp 675.000
1606,17/09/2019,GOLD,Rp 753.000
1607,16/09/2019,BUYBACK,Rp 676.000
1608,16/09/2019,GOLD,Rp 753.000
1609,14/09/2019,BUYBACK,Rp 668.000
1610,14/09/2019,GOLD,Rp 745.000
1611,13/09/2019,BUYBACK,Rp 676.000
1612,13/09/2019,GOLD,Rp 753.000
1613,12/09/2019,BUYBACK,Rp 676.000
1614,12/09/2019,GOLD,Rp 752.000
1615,11/09/2019,BUYBACK,Rp 675.000
1616,11/09/2019,GOLD,Rp 751.000
1617,10/09/2019,BUYBACK,Rp 678.000
1618,10/09/2019,GOLD,Rp 754.000
1619,09/09/2019,BUYBACK,Rp 682.000
1620,09/09/2019,GOLD,Rp 758.000
1621,07/09/2019,BUYBACK,Rp 684.000
1622,07/09/2019,GOLD,Rp 759.000
1623,06/09/2019,BUYBACK,Rp 688.000
1624,06/09/2019,GOLD,Rp 765.000
1625,05/09/2019,BUYBACK,Rp 700.000
1626,05/09/2019,GOLD,Rp 775.000
1627,04/09/2019,BUYBACK,Rp 699.000
1628,04/09/2019,GOLD,Rp 775.000
1629,03/09/2019,BUYBACK,Rp 691.000
1630,03/09/2019,GOLD,Rp 765.000
1631,02/09/2019,BUYBACK,Rp 695.000
1632,02/09/2019,GOLD,Rp 768.000
1633,31/08/2019,BUYBACK,Rp 690.000
1634,31/08/2019,GOLD,Rp 763.000
1635,30/08/2019,BUYBACK,Rp 693.000
1636,30/08/2019,GOLD,Rp 766.000
1637,29/08/2019,BUYBACK,Rp 699.000
1638,29/08/2019,GOLD,Rp 771.000
1639,28/08/2019,BUYBACK,Rp 698.000
1640,28/08/2019,GOLD,Rp 772.000
1641,27/08/2019,BUYBACK,Rp 694.000
1642,27/08/2019,GOLD,Rp 766.500
1643,26/08/2019,BUYBACK,Rp 700.000
1644,26/08/2019,GOLD,Rp 774.000
1645,24/08/2019,BUYBACK,Rp 692.000
1646,24/08/2019,GOLD,Rp 765.000
1647,23/08/2019,BUYBACK,Rp 679.000
1648,23/08/2019,GOLD,Rp 751.000
1649,22/08/2019,BUYBACK,Rp 683.000
1650,22/08/2019,GOLD,Rp 755.000
1651,21/08/2019,BUYBACK,Rp 684.000
1652,21/08/2019,GOLD,Rp 756.000
1653,20/08/2019,BUYBACK,Rp 678.000
1654,20/08/2019,GOLD,Rp 749.000
1655,19/08/2019,BUYBACK,Rp 684.000
1656,19/08/2019,GOLD,Rp 757.000
1657,17/08/2019,BUYBACK,Rp 688.000
1658,17/08/2019,GOLD,Rp 759.000
1659,16/08/2019,BUYBACK,Rp 694.000
1660,16/08/2019,GOLD,Rp 766.000
1661,15/08/2019,BUYBACK,Rp 687.000
1662,15/08/2019,GOLD,Rp 759.000
1663,14/08/2019,BUYBACK,Rp 682.000
1664,14/08/2019,GOLD,Rp 754.000
1665,13/08/2019,BUYBACK,Rp 683.000
1666,13/08/2019,GOLD,Rp 755.000
1667,12/08/2019,BUYBACK,Rp 674.000
1668,12/08/2019,GOLD,Rp 749.000
1669,10/08/2019,BUYBACK,Rp 674.000
1670,10/08/2019,GOLD,Rp 747.000
1671,09/08/2019,BUYBACK,Rp 678.000
1672,09/08/2019,GOLD,Rp 752.000
1673,08/08/2019,BUYBACK,Rp 679.000
1674,08/08/2019,GOLD,Rp 753.000
1675,07/08/2019,BUYBACK,Rp 673.000
1676,07/08/2019,GOLD,Rp 746.000
1677,06/08/2019,BUYBACK,Rp 666.000
1678,06/08/2019,GOLD,Rp 739.000
1679,05/08/2019,BUYBACK,Rp 653.000
1680,05/08/2019,GOLD,Rp 724.000
1681,03/08/2019,BUYBACK,Rp 651.000
1682,03/08/2019,GOLD,Rp 722.000
1683,02/08/2019,BUYBACK,Rp 646.000
1684,02/08/2019,GOLD,Rp 717.000
1685,01/08/2019,BUYBACK,Rp 631.000
1686,01/08/2019,GOLD,Rp 702.500
1687,31/07/2019,BUYBACK,Rp 640.000
1688,31/07/2019,GOLD,Rp 711.000
1689,30/07/2019,BUYBACK,Rp 636.000
1690,30/07/2019,GOLD,Rp 707.000
1691,29/07/2019,BUYBACK,Rp 634.000
1692,29/07/2019,GOLD,Rp 705.000
1693,27/07/2019,BUYBACK,Rp 633.000
1694,27/07/2019,GOLD,Rp 704.000
1695,26/07/2019,BUYBACK,Rp 631.000
1696,26/07/2019,GOLD,Rp 702.000
1697,25/07/2019,BUYBACK,Rp 637.000
1698,25/07/2019,GOLD,Rp 708.000
1699,24/07/2019,BUYBACK,Rp 632.000
1700,24/07/2019,GOLD,Rp 703.000
1701,23/07/2019,BUYBACK,Rp 634.000
1702,23/07/2019,GOLD,Rp 705.000
1703,22/07/2019,BUYBACK,Rp 633.000
1704,22/07/2019,GOLD,Rp 704.000
1705,20/07/2019,BUYBACK,Rp 632.000
1706,20/07/2019,GOLD,Rp 703.000
1707,19/07/2019,BUYBACK,Rp 643.000
1708,19/07/2019,GOLD,Rp 714.000
1709,18/07/2019,BUYBACK,Rp 634.000
1710,18/07/2019,GOLD,Rp 705.000
1711,17/07/2019,BUYBACK,Rp 626.000
1712,17/07/2019,GOLD,Rp 697.000
1713,16/07/2019,BUYBACK,Rp 630.000
1714,16/07/2019,GOLD,Rp 702.000
1715,15/07/2019,BUYBACK,Rp 635.000
1716,15/07/2019,GOLD,Rp 706.000
1717,13/07/2019,BUYBACK,Rp 635.000
1718,13/07/2019,GOLD,Rp 706.000
1719,12/07/2019,BUYBACK,Rp 630.000
1720,12/07/2019,GOLD,Rp 701.000
1721,11/07/2019,BUYBACK,Rp 640.000
1722,11/07/2019,GOLD,Rp 711.000
1723,10/07/2019,BUYBACK,Rp 628.000
1724,10/07/2019,GOLD,Rp 699.000
1725,09/07/2019,BUYBACK,Rp 628.000
1726,09/07/2019,GOLD,Rp 699.000
1727,08/07/2019,BUYBACK,Rp 629.000
1728,08/07/2019,GOLD,Rp 700.000
1729,06/07/2019,BUYBACK,Rp 630.000
1730,06/07/2019,GOLD,Rp 701.000
1731,05/07/2019,BUYBACK,Rp 638.000
1732,05/07/2019,GOLD,Rp 709.000
1733,04/07/2019,BUYBACK,Rp 640.000
1734,04/07/2019,GOLD,Rp 711.000
1735,03/07/2019,BUYBACK,Rp 643.000
1736,03/07/2019,GOLD,Rp 714.000
1737,02/07/2019,BUYBACK,Rp 623.000
1738,02/07/2019,GOLD,Rp 694.000
1739,01/07/2019,BUYBACK,Rp 628.000
1740,01/07/2019,GOLD,Rp 699.000
1741,29/06/2019,BUYBACK,Rp 634.000
1742,29/06/2019,GOLD,Rp 705.000
1743,28/06/2019,BUYBACK,Rp 640.000
1744,28/06/2019,GOLD,Rp 711.000
1745,27/06/2019,BUYBACK,Rp 636.000
1746,27/06/2019,GOLD,Rp 707.000
1747,26/06/2019,BUYBACK,Rp 638.000
1748,26/06/2019,GOLD,Rp 709.000
1749,25/06/2019,BUYBACK,Rp 642.000
1750,25/06/2019,GOLD,Rp 713.000
1751,24/06/2019,BUYBACK,Rp 628.000
1752,24/06/2019,GOLD,Rp 702.500
1753,22/06/2019,BUYBACK,Rp 628.000
1754,22/06/2019,GOLD,Rp 699.000
1755,21/06/2019,BUYBACK,Rp 631.000
1756,21/06/2019,GOLD,Rp 702.000
1757,20/06/2019,BUYBACK,Rp 622.000
1758,20/06/2019,GOLD,Rp 694.000
1759,19/06/2019,BUYBACK,Rp 613.000
1760,19/06/2019,GOLD,Rp 684.000
1761,18/06/2019,BUYBACK,Rp 611.000
1762,18/06/2019,GOLD,Rp 682.000
1763,17/06/2019,BUYBACK,Rp 608.000
1764,17/06/2019,GOLD,Rp 679.000
1765,15/06/2019,BUYBACK,Rp 610.000
1766,15/06/2019,GOLD,Rp 681.000
1767,14/06/2019,BUYBACK,Rp 610.000
1768,14/06/2019,GOLD,Rp 681.000
1769,13/06/2019,BUYBACK,Rp 604.000
1770,13/06/2019,GOLD,Rp 675.000
1771,12/06/2019,BUYBACK,Rp 595.000
1772,12/06/2019,GOLD,Rp 673.000
1773,11/06/2019,BUYBACK,Rp 595.000
1774,11/06/2019,GOLD,Rp 673.000
1775,10/06/2019,BUYBACK,Rp 600.000
1776,10/06/2019,GOLD,Rp 681.000
1777,31/05/2019,BUYBACK,Rp 587.000
1778,31/05/2019,GOLD,Rp 662.000
1779,29/05/2019,BUYBACK,Rp 587.000
