,Tanggal,Keterangan,Harga
3806,24/03/2015,BUYBACK,Rp 488.000
3807,24/03/2015,GOLD,Rp 504.000
3808,23/03/2015,BUYBACK,Rp 486.000
3809,23/03/2015,GOLD,Rp 503.000
3810,20/03/2015,BUYBACK,Rp 484.000
3811,20/03/2015,GOLD,Rp 502.000
3812,19/03/2015,BUYBACK,Rp 485.000
3813,19/03/2015,GOLD,Rp 502.000
3814,18/03/2015,BUYBACK,Rp 484.000
3815,18/03/2015,GOLD,Rp 501.000
3816,17/03/2015,BUYBACK,Rp 486.000
3817,17/03/2015,GOLD,Rp 502.000
3818,16/03/2015,BUYBACK,Rp 486.000
3819,16/03/2015,GOLD,Rp 502.000
3820,13/03/2015,BUYBACK,Rp 485.000
3821,13/03/2015,GOLD,Rp 503.000
3822,12/03/2015,BUYBACK,Rp 486.000
3823,12/03/2015,GOLD,Rp 503.000
3824,11/03/2015,BUYBACK,Rp 485.000
3825,11/03/2015,GOLD,Rp 503.000
3826,10/03/2015,BUYBACK,Rp 486.000
3827,10/03/2015,GOLD,Rp 504.000
3828,09/03/2015,BUYBACK,Rp 486.000
3829,09/03/2015,GOLD,Rp 504.000
3830,06/03/2015,BUYBACK,Rp 489.000
3831,06/03/2015,GOLD,Rp 508.000
3832,05/03/2015,BUYBACK,Rp 488.000
3833,05/03/2015,GOLD,Rp 508.000
3834,04/03/2015,BUYBACK,Rp 489.000
3835,04/03/2015,GOLD,Rp 508.000
3836,03/03/2015,BUYBACK,Rp 490.000
3837,03/03/2015,GOLD,Rp 509.000
3838,02/03/2015,BUYBACK,Rp 490.000
3839,02/03/2015,GOLD,Rp 507.000
3840,27/02/2015,BUYBACK,Rp 487.000
3841,27/02/2015,GOLD,Rp 506.000
3842,26/02/2015,BUYBACK,Rp 487.000
3843,26/02/2015,GOLD,Rp 505.000
3844,25/02/2015,BUYBACK,Rp 487.000
3845,25/02/2015,GOLD,Rp 504.000
3846,24/02/2015,BUYBACK,Rp 485.000
3847,24/02/2015,GOLD,Rp 503.000
3848,23/02/2015,BUYBACK,Rp 487.000
3849,23/02/2015,GOLD,Rp 504.000
3850,20/02/2015,BUYBACK,Rp 488.000
3851,20/02/2015,GOLD,Rp 504.000
3852,18/02/2015,BUYBACK,Rp 488.000
3853,18/02/2015,GOLD,Rp 504.000
3854,17/02/2015,BUYBACK,Rp 491.000
3855,17/02/2015,GOLD,Rp 507.000
3856,16/02/2015,BUYBACK,Rp 491.000
3857,16/02/2015,GOLD,Rp 507.000
3858,13/02/2015,BUYBACK,Rp 491.000
3859,13/02/2015,GOLD,Rp 506.000
3860,12/02/2015,BUYBACK,Rp 488.000
3861,12/02/2015,GOLD,Rp 503.000
3862,11/02/2015,BUYBACK,Rp 488.000
3863,11/02/2015,GOLD,Rp 503.000
3864,10/02/2015,BUYBACK,Rp 489.000
3865,10/02/2015,GOLD,Rp 506.000
3866,09/02/2015,BUYBACK,Rp 490.000
3867,09/02/2015,GOLD,Rp 505.000
3868,06/02/2015,BUYBACK,Rp 496.000
3869,06/02/2015,GOLD,Rp 516.000
3870,05/02/2015,BUYBACK,Rp 497.000
3871,05/02/2015,GOLD,Rp 517.000
3872,04/02/2015,BUYBACK,Rp 494.000
3873,04/02/2015,GOLD,Rp 514.000
3874,03/02/2015,BUYBACK,Rp 496.000
3875,03/02/2015,GOLD,Rp 518.000
3876,02/02/2015,BUYBACK,Rp 498.000
3877,02/02/2015,GOLD,Rp 521.000
3878,30/01/2015,BUYBACK,Rp 490.000
3879,30/01/2015,GOLD,Rp 510.000
3880,29/01/2015,BUYBACK,Rp 495.000
3881,29/01/2015,GOLD,Rp 518.000
3882,28/01/2015,BUYBACK,Rp 497.000
3883,28/01/2015,GOLD,Rp 520.000
3884,27/01/2015,BUYBACK,Rp 495.000
3885,27/01/2015,GOLD,Rp 515.000
3886,26/01/2015,BUYBACK,Rp 497.000
3887,26/01/2015,GOLD,Rp 519.000
3888,23/01/2015,BUYBACK,Rp 499.000
3889,23/01/2015,GOLD,Rp 521.000
3890,22/01/2015,BUYBACK,Rp 499.000
3891,22/01/2015,GOLD,Rp 522.000
3892,21/01/2015,BUYBACK,Rp 500.000
3893,21/01/2015,GOLD,Rp 524.000
3894,20/01/2015,BUYBACK,Rp 495.000
3895,20/01/2015,GOLD,Rp 520.000
3896,19/01/2015,BUYBACK,Rp 496.000
3897,19/01/2015,GOLD,Rp 520.000
3898,16/01/2015,BUYBACK,Rp 489.000
3899,16/01/2015,GOLD,Rp 513.000
3900,15/01/2015,BUYBACK,Rp 487.000
3901,15/01/2015,GOLD,Rp 501.000
3902,14/01/2015,BUYBACK,Rp 490.000
3903,14/01/2015,GOLD,Rp 503.000
3904,13/01/2015,BUYBACK,Rp 491.000
3905,13/01/2015,GOLD,Rp 501.000
3906,12/01/2015,BUYBACK,Rp 493.000
3907,12/01/2015,GOLD,Rp 503.000
3908,09/01/2015,BUYBACK,Rp 487.000
3909,09/01/2015,GOLD,Rp 497.000
3910,08/01/2015,BUYBACK,Rp 488.000
3911,08/01/2015,GOLD,Rp 498.000
3912,07/01/2015,BUYBACK,Rp 487.000
3913,07/01/2015,GOLD,Rp 497.000
3914,06/01/2015,BUYBACK,Rp 480.000
3915,06/01/2015,GOLD,Rp 490.000
3916,05/01/2015,BUYBACK,Rp 473.000
3917,05/01/2015,GOLD,Rp 485.000
3918,02/01/2015,BUYBACK,Rp 473.000
3919,02/01/2015,GOLD,Rp 485.000
